0.2108277450110837	0.03339183439846454	0.031700403093812585
0.20300847187057627	0.06596145101289415	0.02981670841581168
0.1901904564061247	0.09690687778988125	0.026262514010995774
0.1726893206990181	0.1254661356201931	0.021356176669737836
0.1509360007933048	0.15093600079330477	0.01570865445269455
0.1254661356201931	0.1726893206990181	0.010192101768543101
0.09690687778988127	0.1901904564061247	0.005829795565296429
0.06596145101289416	0.20300847187057627	0.003624726278781839
0.03339183439846455	0.2108277450110837	0.004370344433557947
1.307039439909275e-17	0.21345573937224785	0.008496313747476966
-0.03339183439846448	0.2108277450110837	0.015991256514348375
-0.06596145101289413	0.2030084718705763	0.026418724237490507
-0.09690687778988125	0.1901904564061247	0.039011517167903464
-0.12546613562019307	0.1726893206990181	0.05280433738133033
-0.15093600079330477	0.1509360007933048	0.06675701962594424
-0.17268932069901807	0.12546613562019313	0.07983598693165331
-0.1901904564061247	0.09690687778988127	0.09105304682319994
-0.20300847187057627	0.06596145101289418	0.09948947086681562
-0.21082774501108367	0.03339183439846456	0.10434161015485557
-0.21345573937224785	2.61407887981855e-17	0.10500809244697146
-0.2108277450110837	-0.03339183439846451	0.10120894630345721
-0.20300847187057633	-0.06596145101289405	0.09309996621795136
-0.1901904564061247	-0.09690687778988123	0.08133322652412682
-0.1726893206990181	-0.12546613562019307	0.06702238269279216
-0.1509360007933048	-0.15093600079330477	0.05159880291792764
-0.12546613562019313	-0.17268932069901807	0.036583462703499776
-0.09690687778988129	-0.1901904564061247	0.023333639732104866
-0.06596145101289419	-0.20300847187057627	0.012835379289606116
-0.033391834398464576	-0.21082774501108367	0.005595412685251899
-3.9211183197278243e-17	-0.21345573937224785	0.0016485893049717013
0.0333918343984645	-0.2108277450110837	0.0006577867494502947
0.06596145101289412	-0.2030084718705763	0.0020594057711514897
0.09690687778988122	-0.19019045640612472	0.005205160460120255
0.12546613562019304	-0.1726893206990181	0.009465578734317363
0.15093600079330474	-0.1509360007933048	0.014282669706364803
0.17268932069901807	-0.12546613562019315	0.019178895956588837
0.1901904564061247	-0.09690687778988129	0.023740729522739715
0.20300847187057627	-0.0659614510128942	0.027596508733492203
0.21082774501108367	-0.03339183439846459	0.030403493530580628
0.21345573937224785	-5.2281577596371e-17	0.03185322182574772
0.2981554563192112	0.04722318507882499	0.030320914305708456
0.2870973341960059	0.09328357861624344	0.034780943474884606
0.26896992288347044	0.1370470208576821	0.03830648362931804
0.24421957940954822	0.17743591061261915	0.04025885916628878
0.21345573937224785	0.21345573937224782	0.040125406484206566
0.17743591061261915	0.24421957940954822	0.037822568228852174
0.13704702085768214	0.26896992288347044	0.0339752955957315
0.09328357861624345	0.2870973341960059	0.03001545503197173
0.047223185078825	0.2981554563192112	0.028009379892434277
1.8484329024762306e-17	0.30187200158660954	0.030239903612985494
-0.047223185078824906	0.2981554563192112	0.038651923664435886
-0.09328357861624341	0.28709733419600597	0.05429324400385534
-0.1370470208576821	0.26896992288347044	0.07688032628815736
-0.1774359106126191	0.24421957940954822	0.1046242545142566
-0.21345573937224782	0.21345573937224785	0.13443259241103284
-0.2442195794095482	0.17743591061261918	0.16249804306668958
-0.26896992288347044	0.13704702085768214	0.1851107483702627
-0.2870973341960059	0.09328357861624346	0.1994076476038312
-0.29815545631921114	0.047223185078825024	0.20381585979797573
-0.30187200158660954	3.696865804952461e-17	0.19813609221183948
-0.2981554563192112	-0.04722318507882495	0.18338919175786036
-0.28709733419600597	-0.09328357861624328	0.16157429872592263
-0.26896992288347044	-0.13704702085768208	0.1353798463454535
-0.24421957940954822	-0.1774359106126191	0.10779781870318196
-0.21345573937224788	-0.21345573937224782	0.08162891148207307
-0.17743591061261918	-0.2442195794095482	0.05898955987053238
-0.13704702085768217	-0.26896992288347044	0.04100286993803167
-0.09328357861624348	-0.2870973341960059	0.0277921340386418
-0.04722318507882504	-0.29815545631921114	0.018747200743231433
-5.545298707428691e-17	-0.30187200158660954	0.012916319069820135
0.04722318507882493	-0.2981554563192112	0.009359288274788189
0.09328357861624338	-0.28709733419600597	0.007363508062019884
0.13704702085768208	-0.2689699228834705	0.006508826415046578
0.17743591061261907	-0.24421957940954825	0.006621605563325168
0.2134557393722478	-0.21345573937224788	0.007674178130208831
0.2442195794095482	-0.1774359106126192	0.009678202352156287
0.26896992288347044	-0.1370470208576822	0.012605126230138248
0.2870973341960059	-0.09328357861624349	0.0163492416394263
0.29815545631921114	-0.047223185078825065	0.020727804118804836
0.30187200158660954	-7.393731609904922e-17	0.025492474934419543
0.36516436600437285	0.057836353736066715	0.03650741027025269
0.3516209876467553	0.11424858449529825	0.03746166654881729
0.3294195336101216	0.1678476359349423	0.036987574612659876
0.2991066773752551	0.21731372152350173	0.03558190430727581
0.26142882206526025	0.2614288220652602	0.03394297862989533
0.21731372152350173	0.2991066773752551	0.03281783762267733
0.16784763593494234	0.3294195336101216	0.03291981275989385
0.11424858449529826	0.3516209876467553	0.03496509819886388
0.057836353736066735	0.36516436600437285	0.03978425858289086
2.2638587174192325e-17	0.36971618575991366	0.04838707464739317
-0.05783635373606661	0.36516436600437285	0.061844644370530825
-0.11424858449529822	0.35162098764675537	0.08092332583828096
-0.1678476359349423	0.3294195336101216	0.10555249928528945
-0.21731372152350167	0.2991066773752551	0.13436986421077401
-0.2614288220652602	0.26142882206526025	0.1646412024619379
